0_8212, 0_8213, 0_8214, 0_8216	1_12001, 1_12340, 1_13866, 1_14093, 1_32487, 1_32793, 1_33380, 1_33754	2_32678, 2_32885, 2_33533, 2_34251	3_15804, 3_15805, 3_15806, 3_15807
0_10241, 0_10242, 0_10243, 0_10244	1_11774, 1_12295, 1_12939, 1_13422, 1_47744, 1_48247, 1_48356, 1_50424	2_2907, 2_4104, 2_4495, 2_4520	3_8266, 3_8267, 3_8268, 3_8269
0_16013, 0_16014, 0_16015, 0_16016, 0_16017	1_16055, 1_17292, 1_17430, 1_45124, 1_45407, 1_46395, 1_46698	2_1351, 2_1549, 2_2275, 2_267, 2_519, 2_537, 2_720	3_12273
0_19433, 0_19434, 0_19435, 0_19436, 0_19437	1_27089, 1_27668, 1_28362, 1_28577, 1_57264, 1_57697, 1_58390, 1_58563	2_7343, 2_7950, 2_8095, 2_8590, 2_8729, 2_9100, 2_9568	
0_20751, 0_20752, 0_20753, 0_20754	1_28302, 1_28885, 1_29111, 1_29470, 1_56323, 1_57077, 1_58360, 1_58383	2_7464, 2_7544, 2_9686, 2_9752	3_20291, 3_20292, 3_20293, 3_20294
0_22160, 0_22366, 0_22368, 0_22369, 0_22371	1_23147, 1_23389, 1_23873, 1_53911, 1_55279, 1_55461, 1_55463	2_35487, 2_35543, 2_35655, 2_35739, 2_36205, 2_36548	3_21919, 3_21920
0_22249, 0_22250, 0_22251, 0_22252, 0_22253, 0_22254	1_22526, 1_23583, 1_53983, 1_55112, 1_55398, 1_55587	2_35522, 2_36261, 2_36368, 2_36668, 2_37222	3_21593, 3_21594, 3_21595
0_23176, 0_23177, 0_23178, 0_23180, 0_23181	1_22877, 1_23064, 1_23999, 1_24620, 1_53962, 1_54760, 1_55583	2_34775, 2_36047, 2_36216, 2_37016	3_22625, 3_22626, 3_22627, 3_22628
0_24097, 0_24098, 0_24099, 0_24100	1_22179, 1_22864, 1_23644, 1_24501, 1_53432, 1_54158, 1_54957, 1_55560	2_34903, 2_34951, 2_36016, 2_36399	3_23680, 3_23681, 3_23682, 3_23683
0_25342, 0_25343, 0_25345, 0_25353, 0_25357, 0_25358	1_5137, 1_51582, 1_52755, 1_53127, 1_5926, 1_6188	2_24345, 2_24752, 2_24777	3_24635, 3_24636, 3_24637, 3_24638, 3_24639
0_28189, 0_28191, 0_28194	1_1363, 1_1384, 1_2412, 1_2803, 1_30, 1_3072, 1_36201, 1_36360, 1_38110, 1_38856, 1_38938, 1_616	2_10406, 2_12928	3_30702, 3_30707, 3_30708
0_32092, 0_32093, 0_32177	1_37577, 1_37826, 1_38088, 1_38168, 1_39321	2_10208, 2_11917, 2_11946, 2_12909, 2_12978, 2_13231	3_29563, 3_29564, 3_29565, 3_29566, 3_29567, 3_29568
0_33453, 0_33454, 0_33455, 0_33456	1_29528, 1_29736, 1_29900, 1_32230, 1_41975, 1_43455, 1_43870	2_27498, 2_27525, 2_28565, 2_29224	3_31382, 3_31384, 3_31385, 3_31386, 3_31387
0_2226, 0_2227, 0_2228	1_20196, 1_20819, 1_21418, 1_22047, 1_63458, 1_64419, 1_64682, 1_65495	2_16651, 2_17777, 2_18892, 2_19250	3_599, 3_600, 3_601, 3_604
0_1311, 0_1312, 0_1313, 0_1314	1_34225, 1_35126, 1_35344, 1_7727, 1_8046, 1_8404, 1_9026	2_20525, 2_20663, 2_21012, 2_21049	3_4206, 3_4207, 3_4208, 3_4209
0_7141, 0_7142, 0_7143, 0_7147	1_3752, 1_3852, 1_40154, 1_4399, 1_4553, 1_4797, 1_4810	2_21383, 2_23594	3_5420, 3_5421, 3_5422, 3_5423, 3_5424, 3_5425
0_6064, 0_6065, 0_6067, 0_6068	1_39954, 1_41134, 1_41756, 1_8353, 1_8921, 1_9035, 1_9661	2_22015, 2_23053, 2_23589, 2_23641	3_6732, 3_6733, 3_6735, 3_6736
0_13432, 0_13433, 0_13434, 0_13435	1_12138, 1_12202, 1_14143, 1_14254, 1_48563, 1_49149, 1_49285, 1_49854	2_2885, 2_3464, 2_5777, 2_6866, 2_7000	3_9581, 3_9582
0_10420, 0_10421, 0_10422, 0_10423	1_11459, 1_13788, 1_14393, 1_47124, 1_48560, 1_48750, 1_49391	2_4768, 2_6358, 2_6750, 2_7005	3_10130, 3_10131, 3_10132, 3_10133
0_11265, 0_11266, 0_11267, 0_11472	1_12320, 1_48510, 1_49738	2_3390, 2_6096	3_10782, 3_10783, 3_10784, 3_10785, 3_10786, 3_10787, 3_10788, 3_10789, 3_10790, 3_10791
0_12507, 0_12510, 0_12511, 0_12512, 0_12513	1_14706, 1_14970, 1_47186, 1_47980, 1_49233, 1_50745	2_4041, 2_4400, 2_6071, 2_6495, 2_6698	3_10988, 3_10989, 3_10990
0_15471, 0_15476, 0_15477	1_16782, 1_45563, 1_45688, 1_46471, 1_46593, 1_46761	2_1180, 2_1643, 2_1860, 2_1963, 2_359, 2_468	3_14921, 3_14922, 3_14923, 3_14924
0_18008, 0_18009, 0_18010, 0_18011	1_17538, 1_17692, 1_18409, 1_59029, 1_60198, 1_60395, 1_60956	2_30407, 2_30669, 2_31114, 2_31868, 2_31922	3_18158, 3_18159, 3_18160
0_20043, 0_20044, 0_20045	1_27317, 1_27838, 1_28651, 1_29267, 1_56311, 1_57315, 1_58122, 1_58411	2_7553, 2_7694, 2_8488, 2_9150	3_18925, 3_18926, 3_18927, 3_18928
0_24790, 0_24791, 0_24792, 0_24793, 0_24796	1_22662, 1_23817, 1_24113, 1_24417, 1_53463, 1_53650, 1_53719	2_35197, 2_36173, 2_36349	3_21455, 3_21456, 3_21457, 3_21458
0_25191, 0_25192, 0_25193, 0_25194, 0_25195	1_51161, 1_51903, 1_51996, 1_52266, 1_52987	2_24235, 2_24546, 2_24894, 2_25400, 2_26513	3_24546, 3_24547, 3_24548, 3_24549
0_25446, 0_25447, 0_25458, 0_25459	1_51025, 1_52043, 1_52180, 1_52929, 1_6395, 1_6686, 1_7183	2_24035, 2_24512, 2_25270, 2_25781	3_24662, 3_24663, 3_24664, 3_24665
0_33328, 0_33329, 0_33331, 0_33332, 0_33333	1_29829, 1_31137, 1_42075, 1_42592, 1_43654, 1_43860	2_27616, 2_28100, 2_28370, 2_29104, 2_29164	3_33830, 3_33831, 3_33832
0_2249, 0_2250, 0_2251	1_19864, 1_21199, 1_63793, 1_63952, 1_64281, 1_65489	2_17712, 2_18093, 2_18214	3_625, 3_626, 3_627, 3_628, 3_629, 3_630
0_6431, 0_6432, 0_6433, 0_6435	1_40550, 1_40630, 1_41152, 1_8379, 1_8497, 1_8853, 1_9495	2_21678, 2_22178, 2_22284	3_7085, 3_7086, 3_7087, 3_7088
0_9097, 0_9100, 0_9101, 0_9102	1_10023, 1_10654, 1_32522, 1_32726, 1_32865, 1_34183	2_3965, 2_5621, 2_6327, 2_6464	3_3543, 3_3544, 3_3545, 3_3546
0_36531, 0_36532, 0_7753	1_25862, 1_26341, 1_61831, 1_61876, 1_61909, 1_61985	2_15747, 2_15766	3_35749, 3_35751, 3_35753, 3_35754, 3_35755, 3_35756, 3_35757
0_10521, 0_10522, 0_10523	1_11763, 1_12334, 1_12638, 1_15201, 1_47039, 1_48881, 1_49808, 1_50328	2_3353, 2_4750, 2_6017, 2_7048	3_10224, 3_10225, 3_10226
0_13061, 0_13062	1_13121, 1_13629, 1_13644, 1_47608, 1_48566, 1_48999, 1_49303, 1_50011, 1_50192	2_2705, 2_4793, 2_5281, 2_5511, 2_5766, 2_6268, 2_6923	
0_11640, 0_11641, 0_11642, 0_11644, 0_11645	1_10947, 1_10972, 1_47400, 1_48275, 1_48526, 1_50212	2_4092, 2_4169, 2_4365, 2_5928	3_11504, 3_11505, 3_11506
0_20799, 0_20801, 0_20802, 0_20803	1_27123, 1_27152, 1_28175, 1_28513, 1_56604, 1_57856, 1_58190, 1_58423	2_7860, 2_8017, 2_9491, 2_9609	3_20335, 3_20336
0_21026, 0_21029, 0_21030, 0_21031, 0_21032	1_28164, 1_29087, 1_56581, 1_57953, 1_57964, 1_58585	2_7454, 2_8099, 2_8468, 2_9864	3_20544, 3_20545, 3_20546
0_21730, 0_21731, 0_21732	1_56552, 1_57245, 1_58036, 1_58148, 1_58494	2_7235, 2_7586, 2_8314, 2_8843, 2_8997, 2_9088, 2_9234, 2_9238, 2_9781	3_21256
0_22383, 0_22384, 0_22386, 0_22387	1_23206, 1_23225, 1_23327, 1_23778, 1_53744, 1_54632	2_35005, 2_36131, 2_36617, 2_36884	3_21929, 3_21930, 3_21931, 3_21932
0_24008, 0_24009, 0_24019	1_22181, 1_22675, 1_23214, 1_24253, 1_24432, 1_54238, 1_54448, 1_54865	2_35668, 2_36042, 2_37117	3_23466, 3_23467, 3_23468, 3_23469
0_24128, 0_24129, 0_24130, 0_24131	1_22294, 1_23727, 1_24181, 1_53422, 1_54206, 1_54735	2_35549, 2_36284, 2_36289, 2_36405	3_23561, 3_23562, 3_23563, 3_23564
0_30287, 0_30288, 0_30289, 0_30290	1_137, 1_2272, 1_368, 1_37110, 1_37377, 1_38561	2_10666, 2_10984, 2_13106	3_27843, 3_27844, 3_27845, 3_27846, 3_27847
0_37137, 0_37138, 0_37139, 0_37140, 0_37141	1_24841, 1_26019, 1_26192, 1_26461, 1_26480, 1_26904		3_36389, 3_36390, 3_36391, 3_36392, 3_36393, 3_36394, 3_36395
	1_50960, 1_51067, 1_52550, 1_5277, 1_52967, 1_53068, 1_53165, 1_7261	2_24624, 2_25344, 2_25434, 2_25743, 2_26200, 2_26358	3_24350, 3_24351, 3_24352, 3_24353
0_1937, 0_1938, 0_1939	1_34924, 1_35310, 1_35610, 1_7972, 1_8197, 1_8552, 1_9338	2_19712, 2_20356	3_4768, 3_4769, 3_4770, 3_4771, 3_4772
0_7553, 0_7554, 0_7556, 0_7557		2_32627, 2_32649, 2_32674, 2_33240, 2_33589, 2_33766, 2_34037, 2_34126, 2_34160, 2_34379	3_2793, 3_2794, 3_2795
0_7942, 0_7943, 0_7946, 0_7947	1_32633, 1_32829, 1_33406, 1_33416, 1_47555, 1_48889, 1_9838, 1_9883	2_32943, 2_32963, 2_33814, 2_34300	3_3075
0_8618, 0_8619	1_32608, 1_33135, 1_33299, 1_33831	2_32675, 2_33014, 2_33047, 2_33622, 2_34318, 2_34349	3_14256, 3_14257, 3_14258, 3_14259, 3_14260
0_12281, 0_12283, 0_12284	1_12553, 1_13585, 1_13783, 1_15094, 1_47430, 1_49453, 1_50209	2_3797, 2_5605, 2_5629	3_8587, 3_8588, 3_8589, 3_8590
0_13216, 0_13217, 0_13218, 0_13219	1_12059, 1_14873, 1_31434, 1_45645, 1_47846, 1_48091, 1_48227	2_3385, 2_3558, 2_3989, 2_5106, 2_6303	3_9372
0_10337, 0_10338, 0_10339	1_11544, 1_11835, 1_13646, 1_48332, 1_50421, 1_50444	2_4244, 2_4973, 2_5845	3_10058, 3_10059, 3_10060, 3_7145, 3_7146
0_16522, 0_16523, 0_16580	1_18301, 1_18624, 1_19254, 1_60171, 1_60409, 1_60749	2_30321, 2_30386, 2_31700, 2_31756, 2_32280	3_17511, 3_17512, 3_17513
0_20685, 0_20686, 0_20688, 0_20689	1_27496, 1_28231, 1_58109, 1_58120	2_10047, 2_7223, 2_7281, 2_8033, 2_9977	3_20226, 3_20227, 3_20228, 3_20229
0_21645, 0_21646, 0_21647, 0_21648, 0_21649	1_27127, 1_27476, 1_27791, 1_27813, 1_56814, 1_56948, 1_57304, 1_58074	2_10057, 2_7849, 2_9037, 2_9117	
0_26540, 0_26542, 0_26543, 0_26544	1_51381, 1_51659, 1_53051, 1_5962, 1_6127, 1_6367, 1_6502	2_24103, 2_24603, 2_25927	3_24284, 3_24285, 3_24286
0_25958, 0_25959	1_50914, 1_5098, 1_51728, 1_52658, 1_53230, 1_6483, 1_6855	2_24590, 2_25220, 2_25292, 2_26391	3_25591, 3_25592, 3_25593, 3_25594
0_29006, 0_29007, 0_29008	1_2785, 1_3284, 1_36670, 1_36806, 1_38340, 1_395	2_10506, 2_10770, 2_11860, 2_13527	3_29031, 3_29032, 3_29033, 3_29034
0_29483, 0_29484, 0_29485, 0_29487, 0_29488	1_2729, 1_36310, 1_37409, 1_38047, 1_662	2_10211, 2_10669, 2_12014, 2_12030	3_28657, 3_28658, 3_28659
0_36451, 0_36452, 0_36453	1_24747, 1_26132, 1_26624, 1_62143, 1_62201, 1_62656	2_14741, 2_15122, 2_15789	3_35661, 3_35662, 3_35663, 3_35664, 3_35665
0_852, 0_853, 0_854, 0_855	1_20359, 1_20913, 1_63960, 1_64201, 1_64893, 1_65116	2_17815, 2_17948, 2_18087, 2_18209	3_487, 3_488
0_5463, 0_5472, 0_967	1_39510, 1_40958, 1_41587, 1_41602, 1_7888, 1_8292, 1_8528	2_21442, 2_21877, 2_22172, 2_22233	3_6318, 3_6319
0_3966, 0_3967, 0_3968, 0_3971	1_20218, 1_20622, 1_21106, 1_63978, 1_64230, 1_65558	2_17530, 2_17719, 2_19056	3_2177, 3_2178, 3_2179
0_6728, 0_6729	1_40941, 1_41832, 1_8268, 1_8788	2_21634, 2_23443	3_7390, 3_7391, 3_7392, 3_7393, 3_7394, 3_7395, 3_7396, 3_7397
0_10229, 0_10230, 0_21260	1_13675, 1_14179, 1_49997, 1_50071, 1_56483, 1_56886	2_3359, 2_5659, 2_5986, 2_9329	3_20785, 3_8256, 3_8257
0_13722, 0_13723, 0_13724	1_12665, 1_12720, 1_47851, 1_48546, 1_50650	2_2690, 2_3340, 2_6978	3_9857, 3_9858, 3_9859, 3_9860, 3_9861
0_11329, 0_11330, 0_11331, 0_11332	1_48470, 1_48483, 1_48589, 1_50111	2_3920, 2_4615, 2_5414, 2_5440	3_11323, 3_11324, 3_11325, 3_11326
0_13931, 0_13932, 0_13933, 0_13934	1_16501, 1_16902, 1_17053, 1_46621, 1_46757	2_1168, 2_1395, 2_2013, 2_687	3_11915, 3_11916, 3_11917
0_15114, 0_15115, 0_15116	1_17237, 1_17274, 1_17398, 1_44719, 1_45003, 1_45123, 1_46554	2_106, 2_490	3_15267, 3_15268, 3_15269, 3_15270
0_17295, 0_17296, 0_17297, 0_17298	1_17878, 1_18341, 1_19019, 1_19628, 1_59123, 1_59706, 1_60102, 1_60338		3_16261, 3_16262, 3_16263, 3_16264
0_17363, 0_17364	1_18182, 1_19396, 1_19427, 1_60124	2_30377, 2_30650, 2_30812, 2_31963	3_16187, 3_16188, 3_16189, 3_16190, 3_16191, 3_16192
0_17662, 0_17663, 0_17664	1_17564, 1_17956, 1_18083, 1_18518, 1_18969, 1_59731, 1_60902	2_30298, 2_30410, 2_31050, 2_31271	3_15948, 3_15949
0_19336, 0_19337, 0_19339	1_29057, 1_29232, 1_56279, 1_56451, 1_56752	2_7809, 2_7861, 2_8067	3_18635, 3_18636, 3_18637, 3_18638, 3_18639
0_21312, 0_21313, 0_21314, 0_21315, 0_21316	1_29007, 1_29038, 1_29175, 1_55869, 1_56163, 1_57026, 1_58186	2_7740, 2_7758, 2_9466, 2_9678	
0_26580, 0_26581, 0_26582, 0_26583	1_52175	2_24326, 2_25035, 2_25047, 2_25745	3_24306, 3_24307, 3_24308, 3_24309, 3_24310, 3_24311, 3_24312
0_27663, 0_27664, 0_27665	1_51245, 1_5874, 1_5987, 1_7403, 1_7471	2_24049, 2_25523, 2_26026, 2_26378	3_24359, 3_24360, 3_24361, 3_24362
0_27297, 0_27298, 0_27299, 0_27300, 0_27301, 0_27302	1_5423, 1_5482	2_24092, 2_24733, 2_24968, 2_26010, 2_26677	3_26539, 3_26540, 3_26541
0_31989	1_1533, 1_36375, 1_37092, 1_39113, 1_62	2_10890, 2_11433, 2_12351, 2_13252, 2_13385, 2_13485	3_29500, 3_29501, 3_29503, 3_29504
0_33167, 0_33168, 0_33211, 0_33212	1_42154, 1_42228, 1_42446, 1_43015	2_27178, 2_27531, 2_27879, 2_29264, 2_29456	3_33740, 3_33741, 3_33742
0_35170, 0_35171, 0_35172, 0_35176	1_25252, 1_61197, 1_61843, 1_62660	2_14152, 2_14823, 2_15483, 2_15946	3_34352, 3_34353, 3_34356, 3_34357
0_36630, 0_36631, 0_36632, 0_36633	1_26494, 1_61743, 1_61957, 1_62260	2_14420, 2_15915, 2_16048	3_35847, 3_35848, 3_35849, 3_35850, 3_35851
0_36864, 0_36865, 0_36866, 0_36867	1_24928, 1_25886, 1_26946, 1_26951, 1_61933, 1_62593, 1_62951, 1_63224	2_14402, 2_15022, 2_15087	3_36095
0_37389, 0_37390, 0_37391	1_24798, 1_25451, 1_25459, 1_61053, 1_61055, 1_61121, 1_62069	2_15330, 2_16415, 2_16546	3_36652, 3_36653, 3_36654
0_875, 0_876, 0_878	1_19964, 1_22131, 1_64290, 1_65098	2_17002, 2_17202, 2_17532, 2_18206, 2_19049	3_504, 3_505, 3_506
0_2299, 0_2300, 0_2301, 0_2302	1_21157, 1_64224, 1_64573, 1_64790, 1_65006	2_16837, 2_17796, 2_18873, 2_18914	3_681, 3_682
0_2736, 0_2738, 0_2739	1_20269, 1_21360, 1_21843, 1_64304, 1_64365, 1_64971	2_17147, 2_18465, 2_19270	3_1042, 3_1043, 3_1044
0_1523, 0_1524, 0_1525	1_34478, 1_35263, 1_35728, 1_7741, 1_7785, 1_9181	2_20227, 2_20425, 2_21123	3_4375, 3_4376, 3_4377
0_3081, 0_3082, 0_3083	1_34363, 1_34573, 1_34998, 1_3742, 1_4245, 1_4305	2_19602, 2_20391, 2_20775	3_13809, 3_13810, 3_13811
0_6645, 0_6646	1_40203, 1_40831, 1_41620, 1_41676, 1_8782, 1_8940	2_21863, 2_22635, 2_23315, 2_23845	3_7297, 3_7298, 3_7299
0_6709, 0_6710, 0_6711	1_39834, 1_40227, 1_40998, 1_8372, 1_8685, 1_8883	2_22441, 2_22518, 2_23555	3_7369, 3_7370, 3_7371
0_7578, 0_7579, 0_7580, 0_7581, 0_7582, 0_7583, 0_7584, 0_7585	1_10543, 1_10635, 1_11087, 1_32769, 1_33131, 1_33739, 1_9780		
0_8326, 0_8327	1_12855, 1_14056, 1_33249, 1_33349, 1_33677, 1_33859	2_33479, 2_33643, 2_34140	3_14558, 3_14559, 3_14560, 3_14561
0_8856, 0_8857, 0_8858	1_11584, 1_13298, 1_33508, 1_33639, 1_34077	2_32899, 2_32977, 2_33751, 2_33894, 2_34427	3_13616, 3_13617
0_9980, 0_9981, 0_9982	1_11505, 1_13166, 1_14818, 1_47090, 1_48412, 1_49217	2_3017, 2_5102, 2_5751	3_7994, 3_7995, 3_7996
0_13088, 0_13089, 0_13090	1_12704, 1_12741, 1_13196, 1_46910, 1_48265, 1_50415	2_4424, 2_5261, 2_5412	3_9236, 3_9237, 3_9238
0_13498, 0_13499, 0_13500	1_12744, 1_13581, 1_14541, 1_47352, 1_48181, 1_48841	2_2927, 2_6947, 2_6961	3_9641, 3_9642, 3_9643
0_11585, 0_11586, 0_11587, 0_11588	1_10065, 1_10608, 1_10896, 1_47854, 1_48708, 1_49390	2_2677, 2_2977	3_11474, 3_11475, 3_11476
0_13936, 0_13937, 0_13938	1_15758, 1_16699, 1_17413, 1_45346, 1_45363, 1_45461	2_1533, 2_426, 2_648	3_11919, 3_11920, 3_11921
0_14710, 0_14711	1_41234, 1_41389, 1_41577, 1_41768, 1_46228, 1_46438, 1_46523	2_21280, 2_21508	3_15569, 3_15570, 3_15571, 3_15572
0_18618, 0_18619, 0_18620	1_18514, 1_19328, 1_19606, 1_59117, 1_59802, 1_60741	2_29865, 2_30155, 2_32356	3_17877, 3_17878, 3_17880
0_17510, 0_17511	1_18532, 1_18937, 1_18981, 1_58603, 1_59241, 1_60351	2_30242, 2_31006, 2_32298	3_15871, 3_15872, 3_15873, 3_15874
0_22066, 0_22067, 0_22068	1_28290, 1_28531, 1_29171, 1_57200, 1_57931, 1_58288	2_8384, 2_9107, 2_9399	3_19205, 3_19206, 3_19207
0_20722, 0_20723, 0_20725, 0_20726	1_27270, 1_27302, 1_29397, 1_56167, 1_56702, 1_57097	2_8545, 2_8712, 2_9964	3_20270, 3_20271
0_21544, 0_21545, 0_21546	1_27114, 1_27505, 1_28024, 1_56463, 1_56911, 1_58011	2_7326, 2_7982, 2_8572	3_21059, 3_21060, 3_21061
0_24067, 0_24068	1_23550, 1_24359, 1_24485, 1_54076, 1_54255, 1_54275	2_34673, 2_35296	3_23524, 3_23525, 3_23526, 3_23527, 3_23528
0_25080, 0_25081, 0_25082, 0_25083	1_51108, 1_51826, 1_52423, 1_52498, 1_52549, 1_53175	2_26186, 2_26421, 2_26482	3_24035, 3_24036
0_27924, 0_27925, 0_27926	1_50870, 1_53192, 1_53200, 1_6563, 1_6857, 1_7062	2_24122, 2_24188, 2_25437	3_24399, 3_24402, 3_24403
0_26758, 0_26759, 0_26760	1_52362, 1_52552, 1_52941, 1_5456, 1_6548, 1_7184	2_24952, 2_25458, 2_25787	3_26022, 3_26023, 3_26024
0_26934, 0_26935, 0_26936	1_51766, 1_51792, 1_51939, 1_6402, 1_7196	2_25150, 2_25637, 2_25856, 2_26545	3_26153, 3_26154, 3_26155
0_28563, 0_28564	1_1763, 1_36300, 1_37209, 1_37597, 1_400	2_12257, 2_12284, 2_13305	3_30206, 3_30207, 3_30208, 3_30209, 3_30210
0_31545, 0_31546, 0_31547, 0_31548	1_2433, 1_2687, 1_36503, 1_38161, 1_39209	2_12313, 2_12851, 2_13365	3_29841, 3_29842, 3_29844
0_29410, 0_29411, 0_29412	1_1569, 1_36552, 1_37552, 1_37575	2_10811, 2_10851, 2_11291, 2_11642, 2_11837	3_28713, 3_28714, 3_28715
0_29490, 0_29491, 0_29493	1_1165, 1_1515, 1_2668, 1_36787, 1_38017, 1_38363	2_13150, 2_13287, 2_13769	3_28653, 3_28654, 3_28655
0_33244, 0_33245, 0_33246	1_30549, 1_31580, 1_32079, 1_42480, 1_43170, 1_44496	2_26839, 2_27189, 2_27529	3_33776, 3_33777, 3_33781
0_34322, 0_34323, 0_34324, 0_34325, 0_34326	1_31328, 1_43544, 1_43832, 1_44149	2_27815, 2_28207, 2_28410, 2_29709	3_33452, 3_33453
0_37036, 0_37037, 0_37038	1_25759, 1_25974, 1_26006, 1_26009, 1_62309, 1_62355, 1_62416, 1_62587, 1_63100	2_15386, 2_16131	3_36260
	1_23193, 1_24144, 1_24441, 1_53927, 1_54703, 1_54942, 1_55256	2_34755, 2_35183, 2_36058	3_23363, 3_23364, 3_23365, 3_23366, 3_23367
	1_2808, 1_2815, 1_36020, 1_36165, 1_37028, 1_37519, 1_37582, 1_38977	2_10801, 2_12875, 2_13020, 2_13118, 2_13379, 2_13749	3_29861
0_2204, 0_2206, 0_2207	1_1915, 1_21572, 1_22030, 1_22092, 1_3115, 1_3230	2_16821, 2_17887	3_584, 3_585, 3_586
0_2587, 0_2588	1_20129, 1_20408, 1_20416, 1_20727, 1_20934, 1_22035, 1_64324, 1_64513	2_16846, 2_17229	3_894, 3_895
0_2668, 0_2670, 0_2671	1_20166, 1_21215, 1_21266, 1_64943, 1_65451, 1_65458	2_18435, 2_18586, 2_18856	3_983, 3_984
0_4805, 0_4806, 0_4807, 0_4808, 0_4809		2_21637, 2_22663, 2_22846, 2_23384	3_5176, 3_5177, 3_5178, 3_5179, 3_5180
0_7420			3_5600, 3_5601, 3_5602, 3_5603, 3_5604, 3_5605, 3_5606, 3_5607, 3_5608, 3_5609, 3_5610, 3_5611, 3_5612
0_5108, 0_5109	1_39721, 1_39779, 1_41337, 1_4198, 1_4577	2_22310, 2_22419, 2_23068, 2_23165	3_5823, 3_5824, 3_5825
0_6296, 0_6297, 0_6298	1_39867, 1_40866, 1_41534, 1_7955, 1_8363	2_22188, 2_22358, 2_23616	3_6956, 3_6957, 3_6958
0_9039, 0_9040, 0_9041	1_10210, 1_10214, 1_32894, 1_33669, 1_33837, 1_9969	2_32728, 2_34218	3_3054, 3_3056, 3_3058
0_7734	1_10716, 1_10936, 1_10944, 1_10975, 1_32398, 1_32982, 1_33235, 1_33307	2_33642, 2_34378	3_3365, 3_3366, 3_3367
0_9103, 0_9105, 0_9106	1_10183, 1_10197, 1_33411, 1_55908, 1_9764	2_2745, 2_3114, 2_4616	3_3552, 3_3553, 3_3554
0_12802, 0_12803, 0_12804	1_11903, 1_14919, 1_48081, 1_48982, 1_50249	2_4868, 2_6062, 2_6939	3_8927, 3_8928, 3_8929
0_10331, 0_10332, 0_10333	1_11444, 1_11751, 1_14247, 1_47531, 1_47785, 1_48828	2_2893, 2_3003, 2_4807	3_10053, 3_10054
0_10942, 0_10943, 0_10944	1_13160, 1_14809, 1_49073, 1_50205, 1_50648	2_3443, 2_6661	3_10524, 3_10525, 3_10526, 3_10527
0_11180, 0_11181, 0_11182	1_11557, 1_13266, 1_47304, 1_49508, 1_50384	2_2819, 2_3055, 2_4697	3_10715, 3_10716, 3_10717
0_11533, 0_11534, 0_11536	1_13187, 1_13651, 1_15013, 1_48132, 1_48362, 1_50206	2_2684, 2_5227, 2_6272	3_10839, 3_10840
0_11400, 0_11401, 0_11402, 0_11403, 0_11404, 0_11405, 0_11406	1_27237, 1_28214	2_3286, 2_4441, 2_4622, 2_5354, 2_5585	
0_15950, 0_15951, 0_15952	1_15628, 1_15709, 1_16913, 1_45215, 1_45261, 1_46678	2_1397, 2_636, 2_674	3_12197, 3_12199
0_14942, 0_31976, 0_31977	1_15431, 1_16819, 1_16860, 1_45129, 1_45390	2_2032, 2_236, 2_950	3_15402, 3_15403, 3_15406
0_18185, 0_18186, 0_18187, 0_18188	1_18033, 1_18691, 1_19265, 1_58805, 1_60985	2_30189, 2_31151	3_17092, 3_17097, 3_17098
0_18234, 0_18235, 0_18236	1_17495, 1_18424, 1_18648, 1_59766, 1_60839	2_30965, 2_31377, 2_32328	3_17054, 3_17055, 3_17056
0_17249, 0_17250, 0_17251, 0_17252	1_19285, 1_37682, 1_59027, 1_59463, 1_60255	2_30341, 2_30430, 2_31234, 2_32292, 2_32313	
0_21439, 0_21441, 0_21442, 0_21443	1_29304, 1_56482	2_10050, 2_7237, 2_7564, 2_7690, 2_8975, 2_9358	3_20952, 3_20953
0_26383, 0_26384, 0_26385, 0_26386, 0_26387, 0_26388	1_5150, 1_5669, 1_5831, 1_6165, 1_6445		3_24145, 3_24146, 3_24147
0_26993, 0_26994, 0_26995	1_51544, 1_51553, 1_51683, 1_52040, 1_53098, 1_6890, 1_7359, 1_7483, 1_7494	2_24076, 2_26452	
0_29116, 0_29117, 0_29118, 0_29119, 0_29120, 0_29121, 0_29122, 0_29123, 0_29124	1_1773, 1_36168, 1_38171, 1_601, 1_975		
0_28328	1_36060, 1_36369, 1_36386, 1_36459, 1_37176, 1_37402, 1_37589, 1_37607, 1_39139, 1_39498	2_11344, 2_12471, 2_13711	
0_30343, 0_30344, 0_30345	1_1128, 1_36916, 1_37011, 1_37756, 1_47	2_10193, 2_10403, 2_12113	3_27781, 3_27782, 3_27783
0_30752, 0_30753, 0_30754	1_1211, 1_1452, 1_2444, 1_36736, 1_37899, 1_38644	2_10937, 2_13513, 2_13776	3_27354, 3_27355
0_33514, 0_33515, 0_33516	1_31180, 1_32235, 1_42812, 1_43241, 1_44172	2_28922, 2_29797, 2_29799	3_31457, 3_31458, 3_31459
0_33573, 0_33574, 0_33575	1_29912, 1_30081, 1_30659, 1_43308, 1_44248, 1_44660	2_27867, 2_28160, 2_28235	3_31525, 3_31526
0_34853, 0_34854, 0_34855	1_30195, 1_30389, 1_30397, 1_42226, 1_43029, 1_44528	2_27250, 2_28355, 2_29759	3_32193, 3_32195
0_34959, 0_34960, 0_34961	1_31420, 1_31715	2_27204, 2_27371, 2_28249, 2_28281, 2_28312, 2_28788, 2_28903, 2_28944, 2_29426	
